Recurring_CategorySubtotal_TotalCost_AllPriorYears_val,Recurring_CategorySubtotal_TotalCost_PriorYear_val,Recurring_CategorySubtotal_TotalCost_CurrentYear_val,Recurring_CategorySubtotal_TotalCost_BudgetYearOneBase_val,Recurring_CategorySubtotal_TotalCost_BudgetYearOne_val,Recurring_CategorySubtotal_TotalCost_BudgetYearTwo_val,Recurring_CategorySubtotal_TotalCost_BudgetYearThree_val,Recurring_CategorySubtotal_TotalCost_BudgetYearFour_val,Recurring_CategorySubtotal_TotalCost_BudgetYearFive_val,Recurring_CategorySubtotal_TotalCost_ToComplete_val,Recurring_CategorySubtotal_TotalCost_Total_val,Recurring_CategorySubtotal_TotalCost_BudgetYearOneOCO_val,Recurring_CategorySubtotal_TotalCost_Continuing_val,NonRecurring_CategorySubtotal_TotalCost_AllPriorYears_val,NonRecurring_CategorySubtotal_TotalCost_PriorYear_val,NonRecurring_CategorySubtotal_TotalCost_CurrentYear_val,NonRecurring_CategorySubtotal_TotalCost_BudgetYearOneBase_val,NonRecurring_CategorySubtotal_TotalCost_BudgetYearOne_val,NonRecurring_CategorySubtotal_TotalCost_BudgetYearTwo_val,NonRecurring_CategorySubtotal_TotalCost_BudgetYearThree_val,NonRecurring_CategorySubtotal_TotalCost_BudgetYearFour_val,NonRecurring_CategorySubtotal_TotalCost_BudgetYearFive_val,NonRecurring_CategorySubtotal_TotalCost_ToComplete_val,NonRecurring_CategorySubtotal_TotalCost_Total_val,NonRecurring_CategorySubtotal_TotalCost_BudgetYearOneOCO_val,NonRecurring_CategorySubtotal_TotalCost_Continuing_val,@SOURCE_FILENAME,@RECORDID,@ROWID,Name_val,CategorySubtotal_TotalCost_AllPriorYears_val,CategorySubtotal_TotalCost_PriorYear_val,CategorySubtotal_TotalCost_CurrentYear_val,CategorySubtotal_TotalCost_BudgetYearOneBase_val,CategorySubtotal_TotalCost_BudgetYearOne_val,CategorySubtotal_TotalCost_BudgetYearTwo_val,CategorySubtotal_TotalCost_BudgetYearThree_val,CategorySubtotal_TotalCost_BudgetYearFour_val,CategorySubtotal_TotalCost_BudgetYearFive_val,CategorySubtotal_TotalCost_ToComplete_val,CategorySubtotal_TotalCost_Total_val,CategorySubtotal_TotalCost_BudgetYearOneOCO_val,CategorySubtotal_TotalCost_Continuing_val,@PARENTROWID,@PARENT
"","","","","","","","","","","","","","","","","","","","","","","","","","","2013-BASE_PROCUREMENT-2013-AIRFORCE_AIRCRAFT_VOL1-JustificationBook_Air_Force_PB_2013.zzz_unzipped-JustificationBook_Air_Force_PB_2013.xml","4de017c8a6b1f21ad1881a036f0f0a946d219eb4b7f9e377640bfdf5e6f81956","0-b9a357a9bc1d7936458ca4524b2c2e3b0a95b3bc4fb2db50f16650568f9a45f1","","","","","","","","","","","","","","","0-06c388ecba98a7be25c7765c425841fe99598202280a97dc7fa52f59975b1f14","root.record.ItemExhibitList.P5Item"
"","","","","","","","","","","","","","","","","","","","","","","","","","","2013-BASE_PROCUREMENT-2013-AIRFORCE_AIRCRAFT_VOL1-JustificationBook_Air_Force_PB_2013.zzz_unzipped-JustificationBook_Air_Force_PB_2013.xml","b57571c483b3fcd1a6d6430d5d46dae98dbdba9565ada34187b6b95fc5a6c4a2","0-d529cb0fbba1e3ebf40eb32eeac831113706f8f0e0328c553b38add6aa7b1dac","","","","","","","","","","","","","","","0-5b3c6727fa9a59a12fb1603dcbd938ccd6c891bb39212f923923e01608efc6bd","root.record.ItemExhibitList.P5Item"
"","","","","","","","","","","","","","","","","","","","","","","","","","","2013-BASE_PROCUREMENT-2013-AIRFORCE_AIRCRAFT_VOL1-JustificationBook_Air_Force_PB_2013.zzz_unzipped-JustificationBook_Air_Force_PB_2013.xml","3fcd3302e2a56aab9f3323c75acbe98156cafb50a444dd180cca3a72d5909b1e","0-baa8b6b1da7018c61a006d6368ebf9eb4485a22f484c4152db3b1ff8dea47efe","","","","","","","","","","","","","","","0-245e31a3e581fdae8e80a5940478c7b04d311361d8cfffa8cf9a49728e11e649","root.record.ItemExhibitList.P5Item"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","2013-BASE_PROCUREMENT-2013-AIRFORCE_AIRCRAFT_VOL1-JustificationBook_Air_Force_PB_2013.zzz_unzipped-JustificationBook_Air_Force_PB_2013.xml","64e1239dcbc4c7f9c867e4658b4d7712a50f6979db591eebd7e01e7898379fab","0-28daf27ba5ac785f7532156dc8bb23ecdf8ef2bdad4c1ee3101c82bad4881c16","","","","","","","","","","","","","","","0-af599a1f5606d91190b724f2890b8b303c6fee38915c4ac28f3f5322787c4c21","root.record.ItemExhibitList.P5Item"
"","","","","","","","","","","","","","","","","","","","","","","","","","","2013-BASE_PROCUREMENT-2013-AIRFORCE_AIRCRAFT_VOL1-JustificationBook_Air_Force_PB_2013.zzz_unzipped-JustificationBook_Air_Force_PB_2013.xml","593818343681a663dc271cba846b3bcdb90ace1909beefa76491d4825b59a7ff","0-035526b625f18a2e8dd6d1a1024f886595c9d51c7d257e4ef46af7a3355caba0","","","","","","","","","","","","","","","1-8ff3bb26324844b773866aad702dafd5910a7448c2f17ab0bc0c0c2ca2f79341","root.record.ItemExhibitList.P5Item"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","2013-BASE_PROCUREMENT-2013-AIRFORCE_AIRCRAFT_VOL1-JustificationBook_Air_Force_PB_2013.zzz_unzipped-JustificationBook_Air_Force_PB_2013.xml","47e4f12a187adf0440c76ec21e7853dc493c0d1638201eede47c99a498fd97e1","0-c89b25c26d141ad0ffb9b7e3b16599f6789dc70163394191c7a7f19c84e27b49","","","","","","","","","","","","","","","0-03247e2e1b2269f7dbd09b12d672934b876e7e3aaf92653cc3c63e8a3efd8ee1","root.record.ItemExhibitList.P5Item"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","2013-BASE_PROCUREMENT-2013-AIRFORCE_AIRCRAFT_VOL1-JustificationBook_Air_Force_PB_2013.zzz_unzipped-JustificationBook_Air_Force_PB_2013.xml","3dc0cebf0f84c14949fb22f2ec0d13dae0e061a7e197dfe82bae65ef28be16ae","0-1fe32f087d884db5bf8e961a1f8660dd9f9cffdf66ee44c6b941d3f1221a0769","","","","","","","","","","","","","","","0-2751e04c5f847405563bebb56b31f95ae69731646afd549f1b0bf812af037d91","root.record.ItemExhibitList.P5Item"
"","","","","","","","","","","","","","","","","","","","","","","","","","","2013-BASE_PROCUREMENT-2013-AIRFORCE_AIRCRAFT_VOL2-MasterJustificationBook_Air_Force_PB_2013.zzz_unzipped-MasterJustificationBook_Air_Force_PB_2013.xml","a7c231a729ecd9dc4ae9936eb487cb3e928861489d641113a76c375e9894e723","0-0dacf1ee898e94b77963da2f1270b3c4405b01febaa1d6b111daf55ca9ae3a77","","","","","","","","","","","","","","","0-ec9de133f03aced7b746a0103b9a83440d47af99c13fa3dbab89a90877842272","root.record.ItemExhibitList.P5Item"
"","","","","","","","","","","","","","","","","","","","","","","","","","","2013-BASE_PROCUREMENT-2013-AIRFORCE_AIRCRAFT_VOL2-MasterJustificationBook_Air_Force_PB_2013.zzz_unzipped-MasterJustificationBook_Air_Force_PB_2013.xml","1bbb7d0b0130a1836400f4027edfb2b942cec98bfe7185e10fe5c4dd981ddb3c","0-da696c8402befbf0bc68cf4f379ba79cc3b72237033d0429647c4fe8a9ddd428","","","","","","","","","","","","","","","0-f699c78c026777ff077030579e8a02798164d925d720cac6dfe0cea0ba3db7f0","root.record.ItemExhibitList.P5Item"
"","","","","","","","","","","","","","","","","","","","","","","","","","","2013-BASE_PROCUREMENT-2013-AIRFORCE_AIRCRAFT_VOL2-MasterJustificationBook_Air_Force_PB_2013.zzz_unzipped-MasterJustificationBook_Air_Force_PB_2013.xml","e3a6cb100dfc9a0c9494b0fa7b2886e0d01a162c012ad43e770b6913d4c86d79","0-509adf0f4bc87bc6fbde18aec7033fd23b0af922b714fceebd76d5a1178851ef","","","","","","","","","","","","","","","0-699c46e428443febd0d377307db3efbf375f68388a1b09534f37ededc1f11e91","root.record.ItemExhibitList.P5Item"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","2013-BASE_PROCUREMENT-2013-AIRFORCE_AIRCRAFT_VOL2-MasterJustificationBook_Air_Force_PB_2013.zzz_unzipped-MasterJustificationBook_Air_Force_PB_2013.xml","c93b4a2be580fe501a7368ca798961b5dca0a56614da72f84696453bd9b3f7fa","0-caeb2e3940cb2bab9aae97f67c3d5575603184d64a19648f6c10ad8c6a569063","","","","","","","","","","","","","","","0-314daf1decd508e84671f7d88751620cf943d9dc414d609cc715a974b5a5a4bc","root.record.ItemExhibitList.P5Item"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","2013-BASE_PROCUREMENT-2013-AIRFORCE_AIRCRAFT_VOL2-MasterJustificationBook_Air_Force_PB_2013.zzz_unzipped-MasterJustificationBook_Air_Force_PB_2013.xml","50275ed7d356f8737b9fdb6541c76e9072c3e4bb459bd299008e3918de531fb3","0-949d52b8a9e5bc58b6b8815348c28952e3a95f59c2685929de7e7a6dd3af235e","","","","","","","","","","","","","","","0-9484e98887d849059386f9cdd4504df467cb5546ebdbc9f0271ea932c50eb844","root.record.ItemExhibitList.P5Item"
"","","","","","","","","","","","","","","","","","","","","","","","","","","2013-BASE_PROCUREMENT-2013-AIRFORCE_AIRCRAFT_VOL2-MasterJustificationBook_Air_Force_PB_2013.zzz_unzipped-MasterJustificationBook_Air_Force_PB_2013.xml","3038dfc3aa10a3c368ccbcf6965e17571d44fa8ae41f47acf948897329f5294b","0-6471cd09f9d7202b4f97b3dd75dc7ed387e94f9b4163081c8dc4cc8d2f8b45fe","","","","","","","","","","","","","","","0-c6aff0588b62b12ae5bf2487a5124ef5e34904c5e2a51c7ba30cc26872c3c7e1","root.record.ItemExhibitList.P5Item"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","2013-BASE_PROCUREMENT-2013-AIRFORCE_AIRCRAFT_VOL2-MasterJustificationBook_Air_Force_PB_2013.zzz_unzipped-MasterJustificationBook_Air_Force_PB_2013.xml","48a0b4580ea5e8b5efd2441f8e2ce6da5da02a70d12dd7030573612cb4f7353f","0-eae7b9a587a406a79d076ce73f29c1432c5d65169327f8db8990f08df6593824","","","","","","","","","","","","","","","0-4b45df72ff6b80844faa04717944dab978efa57c791db4f6481eedf7c2bab59d","root.record.ItemExhibitList.P5Item"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","2013-BASE_PROCUREMENT-2013-AIRFORCE_AIRCRAFT_VOL2-MasterJustificationBook_Air_Force_PB_2013.zzz_unzipped-MasterJustificationBook_Air_Force_PB_2013.xml","4309cd2ddae7a4b4a431b5a176dd4058f19ee820b5213cbfd8c5e33a571cdc5e","0-04eec309b35f190c4dac005747005781c322d5c368c9d3122c91bee790060daf","","","","","","","","","","","","","","","0-bb139391d713df0901af5e6cfecfeb6dd063e0d9c666483b7a48b24e3f24915d","root.record.ItemExhibitList.P5Item"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","2013-BASE_PROCUREMENT-2013-AIRFORCE_AIRCRAFT_VOL2-MasterJustificationBook_Air_Force_PB_2013.zzz_unzipped-MasterJustificationBook_Air_Force_PB_2013.xml","cb6ba6913253869e1c74bbead09166fe4d1ca32a4a24d3d998edd5c10d1493d5","0-b7fe16ebcaace1cbdc9ad8519d3527f04fdd98ac32ee945b6fb5646d9cd1f5de","","","","","","","","","","","","","","","0-eccfb9869d0d1654bc47e4064aab4eb32098c2e74ee58d8694cf595562029b55","root.record.ItemExhibitList.P5Item"
"","","","","","","","","","","","","","","","","","","","","","","","","","","2013-BASE_PROCUREMENT-2013-AIRFORCE_AIRCRAFT_VOL2-MasterJustificationBook_Air_Force_PB_2013.zzz_unzipped-MasterJustificationBook_Air_Force_PB_2013.xml","49ea51a266d1f26fbb7e9540dcf13ac7edf6e0045e26abc78725de6f38f215f0","0-5146592a07bd49098aa9c915462bb055fa22aa4db5f440b3da87f42608bc5e0b","","","","","","","","","","","","","","","0-7a1a93732cc486aa0d8ed527836341582b605c70d93ae6af7ed5b2ca557d8332","root.record.ItemExhibitList.P5Item"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","2013-BASE_PROCUREMENT-2013-AIRFORCE_AIRCRAFT_VOL2-MasterJustificationBook_Air_Force_PB_2013.zzz_unzipped-MasterJustificationBook_Air_Force_PB_2013.xml","6bd674c6f69c66eec2cda701be10a7e979689b59033588ea1a19b74f761b8e00","0-687cb9c374bfdb3e47682fe327160ba5047959b7ccaf41fa7e8ca521f9f24778","","","","","","","","","","","","","","","0-9173f17b918b0252302d9d20dcea6de6c2917adb9bd4e1c08591ed86a0a093e4","root.record.ItemExhibitList.P5Item"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","2013-BASE_PROCUREMENT-2013-AIRFORCE_AIRCRAFT_VOL2-MasterJustificationBook_Air_Force_PB_2013.zzz_unzipped-MasterJustificationBook_Air_Force_PB_2013.xml","cdeb0f6276906ee550e4ba5f6688211574e1a9fcd13adf94e089e8ecd4d1a582","0-566eebffc3e59ef7ab6cc537aac4567857583c46a44dad889989d7fde71d846b","","","","","","","","","","","","","","","0-beb491571073398be22088ee853b155f9d039266846e146dfce2a88b7ff29ce2","root.record.ItemExhibitList.P5Item"
"","","","","","","","","","","","","","","","","","","","","","","","","","","2013-BASE_PROCUREMENT-2013-AIRFORCE_AIRCRAFT_VOL2-MasterJustificationBook_Air_Force_PB_2013.zzz_unzipped-MasterJustificationBook_Air_Force_PB_2013.xml","2a03adfaee1efb83c42f81e0f6dc43dae3e0a0aa4ddb0621146d11486e6d16a1","0-6ddf27547df4a112ba1602da80a39a3fdde5be14b41e701e0c86b521a4e22a74","","","","","","","","","","","","","","","0-5f34adee99a0338cd9a6494e43a59435f2ddd41cdb23f5f0939d481d2c9b7e06","root.record.ItemExhibitList.P5Item"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","2013-BASE_PROCUREMENT-2013-AIRFORCE_AIRCRAFT_VOL2-MasterJustificationBook_Air_Force_PB_2013.zzz_unzipped-MasterJustificationBook_Air_Force_PB_2013.xml","58962d80842bda0127e3151bcb7318ef2f18eb1e67465dcf47ae2e3d6dd035ce","0-76d090091d8a56a294833fe2c31017a9e2f7334dd8cc343c042d543c7db19abd","","","","","","","","","","","","","","","0-33e4ee8b1d92d55ced1338a402d4008c9ea949e59e44b223aa19fc5b59d2fef2","root.record.ItemExhibitList.P5Item"
"","","","","","","","","","","","","","","","","","","","","","","","","","","2013-BASE_PROCUREMENT-2013-AIRFORCE_AIRCRAFT_VOL2-MasterJustificationBook_Air_Force_PB_2013.zzz_unzipped-MasterJustificationBook_Air_Force_PB_2013.xml","8d28ccbefcd514490f0659783735adb5b3c00b485bcceb33d6ea2dcecd1b41e2","0-792012a1528493292f4613048ccf1125c2ea9988e348a9802cf2302fe8f4ec7f","","","","","","","","","","","","","","","1-54e0e313ed2f550d71b4df2a117a251dd208bbf38f5af6344b1fd1c37f2bdb8b","root.record.ItemExhibitList.P5Item"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","2013-BASE_PROCUREMENT-2013-AIRFORCE_AIRCRAFT_VOL2-MasterJustificationBook_Air_Force_PB_2013.zzz_unzipped-MasterJustificationBook_Air_Force_PB_2013.xml","a3f880e359639632cab967077305594fcf18e5da06db25b29ba42bdd7cd12633","0-364bb53aa74e32a76ab03df824a7241d6a93f53af5b84609b27c0083d4a9248f","","","","","","","","","","","","","","","0-661000885965ee954b61146adb038e03381aff45cb2498376ea701966e5ccf57","root.record.ItemExhibitList.P5Item"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","2013-BASE_PROCUREMENT-2013-AIRFORCE_AIRCRAFT_VOL2-MasterJustificationBook_Air_Force_PB_2013.zzz_unzipped-MasterJustificationBook_Air_Force_PB_2013.xml","488747666b3275948d393a73c4a079573143c8bf16538a115483a48465240f4e","0-8702f3a7a7a3771372d8c3eb7e4d2336a326b83b3c5075ac23d043b5983debfc","","","","","","","","","","","","","","","0-6e03f86f1743abae6a8ea8ea404f3d12ff514357db6e4a46c7c6f77dd9da2f62","root.record.ItemExhibitList.P5Item"
"","","","","","","","","","","","","","","","","","","","","","","","","","","2013-BASE_PROCUREMENT-2013-AIRFORCE_AIRCRAFT_VOL1-MasterJustificationBook_Air_Force_PB_2013.zzz_unzipped-MasterJustificationBook_Air_Force_PB_2013.xml","bba3db72846be2ebfddbb58637da11fb07cc41e6359b906131b0cf6626c26b1e","0-5e18e4e2dc13cbaba780b1b88e8d5d940428768253b6e89845ac1c8e0cd0f618","","","","","","","","","","","","","","","0-8a0fa6cfcaa99a244dea463dd12ed3702fad20c093d729f25119a3fed61a650f","root.record.ItemExhibitList.P5Item"
"","","","","","","","","","","","","","","","","","","","","","","","","","","2013-BASE_PROCUREMENT-2013-AIRFORCE_AIRCRAFT_VOL1-MasterJustificationBook_Air_Force_PB_2013.zzz_unzipped-MasterJustificationBook_Air_Force_PB_2013.xml","7a9eae9604e5ab81e81e89f8ffd8e98a878ebf2cd45c4053c4ac7f8a3e805266","0-813c4817e03cf439e2080374282c2504597da615283d95ac09d3cbcfe5a1ac4f","","","","","","","","","","","","","","","0-6559d4d062ef82d9cacb36f39dab835f1439b7d479dad87fc6c2311b8017ba83","root.record.ItemExhibitList.P5Item"
"","","","","","","","","","","","","","","","","","","","","","","","","","","2013-BASE_PROCUREMENT-2013-AIRFORCE_AIRCRAFT_VOL1-MasterJustificationBook_Air_Force_PB_2013.zzz_unzipped-MasterJustificationBook_Air_Force_PB_2013.xml","66d1fa6b5fa93887fef6432659d6052795e55007e8f7e7569e880e7a34e14219","0-56f8aadb27bfb11a87ede17d7826fcb8583a0f792459a2b6498276cbdfbb4e64","","","","","","","","","","","","","","","0-33532d7acc72193add076614552309b8051a06c39689e219b284aed5c7772a6e","root.record.ItemExhibitList.P5Item"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","2013-BASE_PROCUREMENT-2013-AIRFORCE_AIRCRAFT_VOL1-MasterJustificationBook_Air_Force_PB_2013.zzz_unzipped-MasterJustificationBook_Air_Force_PB_2013.xml","b6aacf3d38d6c41bb7b8fdc4e6d3e44960ba111490053a1b60b4616eaa728f36","0-a31d835d1fe2453b34446cc46ab40e81df9794a3a2b8d485680feefbdc3d7524","","","","","","","","","","","","","","","0-445f48a0cbf0d92a3e4e5a58371b1cc87bdfc3ce877e55b2f0545b3ba5d651f1","root.record.ItemExhibitList.P5Item"
