"GEO 3 Long Lead","0","269.419","0","0","0","0","0","0","0","0","269.419","2014-BASE_PROCUREMENT-2014-AIRFORCE_MISSILE-PROCUREMENT_JustificationBook_Air_Force_PB_2014.zzz_unzipped-PROCUREMENT_JustificationBook_Air_Force_PB_2014.xml","8f288da7af3c9a30ef74e65a33363da834b67a049226389b0f84b6f3280e5e8d","0-1bf5f2d3099c735341aefae9e64d8cbb14e030c6dd9b4ce086149ac2c916907f","","","","","","","940-d26c89aa0b5c99173b38711efaccf8b838a1a854d4839442ee525b86490421be","root"
"GEO 4 Long Lead","0","275.709","0","0","0","0","0","0","0","0","275.709","2014-BASE_PROCUREMENT-2014-AIRFORCE_MISSILE-PROCUREMENT_JustificationBook_Air_Force_PB_2014.zzz_unzipped-PROCUREMENT_JustificationBook_Air_Force_PB_2014.xml","8f288da7af3c9a30ef74e65a33363da834b67a049226389b0f84b6f3280e5e8d","1-d9b41fa86aeaf8067a6a695a5f380e223a127f0d700afb7c964e821323e8e556","","","","","","","940-d26c89aa0b5c99173b38711efaccf8b838a1a854d4839442ee525b86490421be","root"
"GEO 5 & 6 Long Lead","0","243.496","243.5","0","0","0","0","0","0","0","486.996","2014-BASE_PROCUREMENT-2014-AIRFORCE_MISSILE-PROCUREMENT_JustificationBook_Air_Force_PB_2014.zzz_unzipped-PROCUREMENT_JustificationBook_Air_Force_PB_2014.xml","8f288da7af3c9a30ef74e65a33363da834b67a049226389b0f84b6f3280e5e8d","2-4ffdc56fd6857285886c66edf671562045863423c8cb3cff18e639926fc5a75c","","","","","","","940-d26c89aa0b5c99173b38711efaccf8b838a1a854d4839442ee525b86490421be","root"
"HEO 3 Long Lead","0","124.555","0","0","0","0","0","0","0","0","124.555","2014-BASE_PROCUREMENT-2014-AIRFORCE_MISSILE-PROCUREMENT_JustificationBook_Air_Force_PB_2014.zzz_unzipped-PROCUREMENT_JustificationBook_Air_Force_PB_2014.xml","8f288da7af3c9a30ef74e65a33363da834b67a049226389b0f84b6f3280e5e8d","3-a7e6f19ffda1754ab09d00cee4332a6d71951e914ec8a51054df10bc22aaeb3e","","","","","","","940-d26c89aa0b5c99173b38711efaccf8b838a1a854d4839442ee525b86490421be","root"
"HEO 4 Long Lead","0","53.596","0","0","0","0","0","0","0","0","53.596","2014-BASE_PROCUREMENT-2014-AIRFORCE_MISSILE-PROCUREMENT_JustificationBook_Air_Force_PB_2014.zzz_unzipped-PROCUREMENT_JustificationBook_Air_Force_PB_2014.xml","8f288da7af3c9a30ef74e65a33363da834b67a049226389b0f84b6f3280e5e8d","4-c4a3c08eef8d317d3c27949273e2ced2c7922dc462648c826d32125a7624ef04","","","","","","","940-d26c89aa0b5c99173b38711efaccf8b838a1a854d4839442ee525b86490421be","root"
"Long Lead Parts","0","95.999","81.811","82.616","74.167","117.855","119.993","121.828","124.021","352","1170.29","2014-BASE_PROCUREMENT-2014-AIRFORCE_MISSILE-PROCUREMENT_MasterJustificationBook_Air_Force_PB_2014.zzz_unzipped-PROCUREMENT_MasterJustificationBook_Air_Force_PB_2014.xml","31ec7c494a618c5a63595bbe52991efb65496a7f7586c39b1d78801b6a68b3e9","0-1af31402229bb8777680946301b20474fc8654d9045bf3c2bf56a95c0e50275c","Lockheed Martin","Newtown, PA","","","","957-39aa595da3b32bad7e998cf44d5d0d999ed58ab0dfc65147de45996105634686","root"
"GEO 3 Long Lead","0","269.419","0","0","0","0","0","0","0","0","269.419","2014-BASE_PROCUREMENT-2014-AIRFORCE_MISSILE-PROCUREMENT_MasterJustificationBook_Air_Force_PB_2014.zzz_unzipped-PROCUREMENT_MasterJustificationBook_Air_Force_PB_2014.xml","c23eef8766627fb09764833a0812de2bcdfc5ff15d046e55317688dc38a2252d","0-26b4fa6ebf3537c3a1a5c60ece79e420481897bfb91b451a08d89eaa224ed8e2","","","","","","","964-378eae19bd2e6fd364ae6322a6988a8c68c6e74b6cf41eb0b90c850b9adb0984","root"
"GEO 4 Long Lead","0","275.709","0","0","0","0","0","0","0","0","275.709","2014-BASE_PROCUREMENT-2014-AIRFORCE_MISSILE-PROCUREMENT_MasterJustificationBook_Air_Force_PB_2014.zzz_unzipped-PROCUREMENT_MasterJustificationBook_Air_Force_PB_2014.xml","c23eef8766627fb09764833a0812de2bcdfc5ff15d046e55317688dc38a2252d","1-b0299cda369832cde4c4deff65b0af640995278134050f0de6226c667a2f4fcc","","","","","","","964-378eae19bd2e6fd364ae6322a6988a8c68c6e74b6cf41eb0b90c850b9adb0984","root"
"GEO 5 & 6 Long Lead","0","243.496","243.5","0","0","0","0","0","0","0","486.996","2014-BASE_PROCUREMENT-2014-AIRFORCE_MISSILE-PROCUREMENT_MasterJustificationBook_Air_Force_PB_2014.zzz_unzipped-PROCUREMENT_MasterJustificationBook_Air_Force_PB_2014.xml","c23eef8766627fb09764833a0812de2bcdfc5ff15d046e55317688dc38a2252d","2-5471fdb710205d1c54cc31121b007c803563f7b0ac210cacd9bd1300edf89d3e","","","","","","","964-378eae19bd2e6fd364ae6322a6988a8c68c6e74b6cf41eb0b90c850b9adb0984","root"
"HEO 3 Long Lead","0","124.555","0","0","0","0","0","0","0","0","124.555","2014-BASE_PROCUREMENT-2014-AIRFORCE_MISSILE-PROCUREMENT_MasterJustificationBook_Air_Force_PB_2014.zzz_unzipped-PROCUREMENT_MasterJustificationBook_Air_Force_PB_2014.xml","c23eef8766627fb09764833a0812de2bcdfc5ff15d046e55317688dc38a2252d","3-0f2a83194ce4cd5fde0e26f4f2edc3263313a5363014dbe72d51e8be0093affe","","","","","","","964-378eae19bd2e6fd364ae6322a6988a8c68c6e74b6cf41eb0b90c850b9adb0984","root"
"HEO 4 Long Lead","0","53.596","0","0","0","0","0","0","0","0","53.596","2014-BASE_PROCUREMENT-2014-AIRFORCE_MISSILE-PROCUREMENT_MasterJustificationBook_Air_Force_PB_2014.zzz_unzipped-PROCUREMENT_MasterJustificationBook_Air_Force_PB_2014.xml","c23eef8766627fb09764833a0812de2bcdfc5ff15d046e55317688dc38a2252d","4-02c068b23bffdbf69aeb9b202cfb8f529d85726d565a214d7344c33bb6701f38","","","","","","","964-378eae19bd2e6fd364ae6322a6988a8c68c6e74b6cf41eb0b90c850b9adb0984","root"
"CFE Airframe","6","323.033","147.041","36.73","35.205","33.984","62.173","164.016","","0","802.182","2014-BASE_PROCUREMENT-2014-ARMY_AIRCRAFT-PROCUREMENT_JustificationBook_Army_PB_2014.zzz_unzipped-PROCUREMENT_JustificationBook_Army_PB_2014.xml","7b0e042c590ce405a57c1295b031ef39e4d24d939a6d52403326836355b691c2","0-a58b27b08b5894895409ef504c1ffe3c40455504d505ea1dca801753a1b62fde","See End Item P-5A/NA","See End Item P-5A","18","18","1","1137-07dd21cd53ce6f050b5a078c4dad1cff0fd746851976e5eb09e1413b067ec498","root"
