val,@SOURCE_FILENAME,@RECORDID,@ROWID,@PARENTROWID,@PARENT
"C-130H; MC-130H; HC-130P; HC-130N; EC-130H; AC-130U","2015-BASE_PROCUREMENT-2015-AIRFORCE_AIRCRAFT_VOL2-PROCUREMENT_JustificationBook_Air_Force_PB_2015.zzz_unzipped-PROCUREMENT_JustificationBook_Air_Force_PB_2015.xml","c95b3cad136b9abd961b0302a1b9dcc36c9e32822973785202e66e43ffe473da","0-c31535bbdbee5618070835e09a166eea062d6cc56b92371ecdaf67d67f056ff7","0-64cd2c6591153dc2487a02332c6f26724e9a92691d0f93573cd7ead848851b6d","root.record.ItemExhibitList.P3AModificationItemGroup"
"C-130H","2015-BASE_PROCUREMENT-2015-AIRFORCE_AIRCRAFT_VOL2-PROCUREMENT_JustificationBook_Air_Force_PB_2015.zzz_unzipped-PROCUREMENT_JustificationBook_Air_Force_PB_2015.xml","c95b3cad136b9abd961b0302a1b9dcc36c9e32822973785202e66e43ffe473da","0-ff022e5f64f7823f0a4c94a57acaef1947aae15b5f8ebf4f624e1686e2e969fa","1-f994588fe1bd542ea4fc2c84f6267faffcc8057fd78c0cb8925a07afada0e3ea","root.record.ItemExhibitList.P3AModificationItemGroup"
"C-130H","2015-BASE_PROCUREMENT-2015-AIRFORCE_AIRCRAFT_VOL2-PROCUREMENT_JustificationBook_Air_Force_PB_2015.zzz_unzipped-PROCUREMENT_JustificationBook_Air_Force_PB_2015.xml","c95b3cad136b9abd961b0302a1b9dcc36c9e32822973785202e66e43ffe473da","0-b6e50a56849c8aefb7a65b4ae7c6fe7ccd79f5aba5c61bf67bcb5ff8381d4657","2-bb686e3ccc69dad61a6ceca2d8e582a8bb80d4cf97913ea9284807226c1cf3a9","root.record.ItemExhibitList.P3AModificationItemGroup"
"C-17","2015-BASE_PROCUREMENT-2015-AIRFORCE_AIRCRAFT_VOL2-PROCUREMENT_JustificationBook_Air_Force_PB_2015.zzz_unzipped-PROCUREMENT_JustificationBook_Air_Force_PB_2015.xml","ad2cbcd52887cfdbd4c4e64af0f936c986b469e78be0a9fa924477b8ad18fb8f","0-fc21ca722b906833ffdf364459cd54b297739630993802cf40eafd778f88f151","0-35ba2ac518ff2f8b06fd9ded63d79e2695010422751a6454251ab2464a4ab6f3","root.record.ItemExhibitList.P3AModificationItemGroup"
"C-130J","2015-BASE_PROCUREMENT-2015-AIRFORCE_AIRCRAFT_VOL2-PROCUREMENT_JustificationBook_Air_Force_PB_2015.zzz_unzipped-PROCUREMENT_JustificationBook_Air_Force_PB_2015.xml","f95a686895e7fa3d37923c2b920ccf43d5ee240504c1f66a1de53572ac91a145","0-cbea026717d36a213d47a1b463d13dc6252636a113363adeb79fadae7993ae94","0-69589bf4c762d16231dbc33a1b3d9b49affcf92b5177f777dafa4fae7cc052b7","root.record.ItemExhibitList.P3AModificationItemGroup"
"KC-135","2015-BASE_PROCUREMENT-2015-AIRFORCE_AIRCRAFT_VOL2-PROCUREMENT_JustificationBook_Air_Force_PB_2015.zzz_unzipped-PROCUREMENT_JustificationBook_Air_Force_PB_2015.xml","4f10c9d75af1ff7f39d3312af79b465fcb001e31cfa449ec049bea6f08f73af1","0-9d8d33480e323da0063b77b05e4efd337a22f10ca7b500d9207d2d9359223b74","0-5f629e6cbee1d37ede05935f71f26ba9a386c0da5f65482304db09058f3c9b70","root.record.ItemExhibitList.P3AModificationItemGroup"
"EC-130H","2015-BASE_PROCUREMENT-2015-AIRFORCE_AIRCRAFT_VOL2-PROCUREMENT_JustificationBook_Air_Force_PB_2015.zzz_unzipped-PROCUREMENT_JustificationBook_Air_Force_PB_2015.xml","2541dc7dc919ef8e074c076cf03b6de1a38267391c8a25fff1870062c285db86","0-3028ff65ba4a18f6161ab28e11b6c9b914b5775fe9be250a52a151ebdd2ca2e7","0-5b822cb954feb3a78192f6a4813951c09c5a843497fefdd779ba1a1c3712c9f7","root.record.ItemExhibitList.P3AModificationItemGroup"
"TC-130H","2015-BASE_PROCUREMENT-2015-AIRFORCE_AIRCRAFT_VOL2-PROCUREMENT_JustificationBook_Air_Force_PB_2015.zzz_unzipped-PROCUREMENT_JustificationBook_Air_Force_PB_2015.xml","2541dc7dc919ef8e074c076cf03b6de1a38267391c8a25fff1870062c285db86","1-7a5fe064ed7a065b3e4185ab0427c8651d4cc2c39483c3b7d081cb1f2bb2f0c6","0-5b822cb954feb3a78192f6a4813951c09c5a843497fefdd779ba1a1c3712c9f7","root.record.ItemExhibitList.P3AModificationItemGroup"
"RC-135S","2015-BASE_PROCUREMENT-2015-AIRFORCE_AIRCRAFT_VOL2-PROCUREMENT_JustificationBook_Air_Force_PB_2015.zzz_unzipped-PROCUREMENT_JustificationBook_Air_Force_PB_2015.xml","7870929c5e4c07a29db214bb5cb1a0668d2914849e0e303b32e4b7b1910f3570","0-34290c4073e062e181ac7e5103d746ebb0c177adb093d1b3ad47db4c4b53d0da","0-37bf1e6f3acdcde4e09e6664f6e3a11d509ec2987c63bf1f16c1fbdd89fd4c48","root.record.ItemExhibitList.P3AModificationItemGroup"
"TC-135W","2015-BASE_PROCUREMENT-2015-AIRFORCE_AIRCRAFT_VOL2-PROCUREMENT_JustificationBook_Air_Force_PB_2015.zzz_unzipped-PROCUREMENT_JustificationBook_Air_Force_PB_2015.xml","7870929c5e4c07a29db214bb5cb1a0668d2914849e0e303b32e4b7b1910f3570","1-c7c424cf76c36179f4f50ac55446a827fc861c50f79f9ed5540f349984313e49","0-37bf1e6f3acdcde4e09e6664f6e3a11d509ec2987c63bf1f16c1fbdd89fd4c48","root.record.ItemExhibitList.P3AModificationItemGroup"
"RC-135V","2015-BASE_PROCUREMENT-2015-AIRFORCE_AIRCRAFT_VOL2-PROCUREMENT_JustificationBook_Air_Force_PB_2015.zzz_unzipped-PROCUREMENT_JustificationBook_Air_Force_PB_2015.xml","7870929c5e4c07a29db214bb5cb1a0668d2914849e0e303b32e4b7b1910f3570","0-0871730a730aef8180cdd36eacc4073d3f4556f8a26a7d1c12b43634b94e86b0","1-e99f7a8195b5e522ed92a184dd838e924d5f65d2e4b91e3d65f39de6a495b7a2","root.record.ItemExhibitList.P3AModificationItemGroup"
"RC-135W","2015-BASE_PROCUREMENT-2015-AIRFORCE_AIRCRAFT_VOL2-PROCUREMENT_JustificationBook_Air_Force_PB_2015.zzz_unzipped-PROCUREMENT_JustificationBook_Air_Force_PB_2015.xml","7870929c5e4c07a29db214bb5cb1a0668d2914849e0e303b32e4b7b1910f3570","1-dba25506eab212c629a15b646271b2d45480b03e573322f28ff90bc2dca23734","1-e99f7a8195b5e522ed92a184dd838e924d5f65d2e4b91e3d65f39de6a495b7a2","root.record.ItemExhibitList.P3AModificationItemGroup"
"TC-135W","2015-BASE_PROCUREMENT-2015-AIRFORCE_AIRCRAFT_VOL2-PROCUREMENT_JustificationBook_Air_Force_PB_2015.zzz_unzipped-PROCUREMENT_JustificationBook_Air_Force_PB_2015.xml","7870929c5e4c07a29db214bb5cb1a0668d2914849e0e303b32e4b7b1910f3570","2-b333d35faf3166358454df9f4ad3be2116537339da23a10760d6c7a4bebfc2db","1-e99f7a8195b5e522ed92a184dd838e924d5f65d2e4b91e3d65f39de6a495b7a2","root.record.ItemExhibitList.P3AModificationItemGroup"
"RC-135U","2015-BASE_PROCUREMENT-2015-AIRFORCE_AIRCRAFT_VOL2-PROCUREMENT_JustificationBook_Air_Force_PB_2015.zzz_unzipped-PROCUREMENT_JustificationBook_Air_Force_PB_2015.xml","7870929c5e4c07a29db214bb5cb1a0668d2914849e0e303b32e4b7b1910f3570","0-8abd5908ce8b11510afda33715bb18dec33606435626974140637a4b6770507d","2-52839d2c902f38e61e1abba94003eab60bf894399c09db1531d72a10de3cab88","root.record.ItemExhibitList.P3AModificationItemGroup"
"E-3","2015-BASE_PROCUREMENT-2015-AIRFORCE_AIRCRAFT_VOL2-PROCUREMENT_JustificationBook_Air_Force_PB_2015.zzz_unzipped-PROCUREMENT_JustificationBook_Air_Force_PB_2015.xml","f12ed39285a33b37e270084f06d383fc62758678eb4fba71a06609e437b69e25","0-ad8984362c6191b85549e84160e91a7242adeaeec6d29412569cc51db1d1fd8d","0-c130ef2c5c914c48c5289e19e68cdff5fb3b3b221934315e50f7eecd6f382079","root.record.ItemExhibitList.P3AModificationItemGroup"
"E-4B","2015-BASE_PROCUREMENT-2015-AIRFORCE_AIRCRAFT_VOL2-PROCUREMENT_JustificationBook_Air_Force_PB_2015.zzz_unzipped-PROCUREMENT_JustificationBook_Air_Force_PB_2015.xml","a21e866864e5f5edc3d48f1c8e094df9ab9b881051d570134464ec46db0c8b57","0-3d6e7216292bc5872014beafccc6c39a0d3ee355b9c60764de9da21cdfc6fb28","0-79875a2276e456548a117b2e03dd834ddff3c28165296b12d3205db46805ad41","root.record.ItemExhibitList.P3AModificationItemGroup"
"E-4B","2015-BASE_PROCUREMENT-2015-AIRFORCE_AIRCRAFT_VOL2-PROCUREMENT_JustificationBook_Air_Force_PB_2015.zzz_unzipped-PROCUREMENT_JustificationBook_Air_Force_PB_2015.xml","a21e866864e5f5edc3d48f1c8e094df9ab9b881051d570134464ec46db0c8b57","0-cea16c3e9f640a5e17ea83ccbc272535e0c2cfb340a13422b58c9dad14dcccd6","1-30e46eeec0805128b92684e9963fe29d0782f4564f98adea64aa890f95d8449c","root.record.ItemExhibitList.P3AModificationItemGroup"
"E-4B","2015-BASE_PROCUREMENT-2015-AIRFORCE_AIRCRAFT_VOL2-PROCUREMENT_JustificationBook_Air_Force_PB_2015.zzz_unzipped-PROCUREMENT_JustificationBook_Air_Force_PB_2015.xml","a21e866864e5f5edc3d48f1c8e094df9ab9b881051d570134464ec46db0c8b57","0-a2a15fb1e063a3cf892cdaf41aa280753c91cffefa3d6db36574aab238bf2fe0","2-bfdce19c1479d6a280f148b3f97c38bb15ebcf4ef421c498214efb2be3dc0059","root.record.ItemExhibitList.P3AModificationItemGroup"
"E-4B","2015-BASE_PROCUREMENT-2015-AIRFORCE_AIRCRAFT_VOL2-PROCUREMENT_JustificationBook_Air_Force_PB_2015.zzz_unzipped-PROCUREMENT_JustificationBook_Air_Force_PB_2015.xml","a21e866864e5f5edc3d48f1c8e094df9ab9b881051d570134464ec46db0c8b57","0-947c3ce2b55a0b03713fb2e70061c7669849927bb52c928eb5cb3a4c81c99e7a","3-e31f27f5407c67e3937115bd186090a86c80d38465d422dc1985ebfefc33fa7b","root.record.ItemExhibitList.P3AModificationItemGroup"
"E-3","2015-BASE_PROCUREMENT-2015-AIRFORCE_AIRCRAFT_VOL2-PROCUREMENT_JustificationBook_Air_Force_PB_2015.zzz_unzipped-PROCUREMENT_JustificationBook_Air_Force_PB_2015.xml","283a1015e3570acf3f52ebaeb82ddfb5167ee8c4884a3eacbe187a2fdab086ff","0-717fb7a2ed6e732e7682696925fba91aeb0a324b1bae9834c8c347a78eb80356","0-c480ec614d733f6b5eb77f52860f8361ba2f607ee1808c2904c8e0ca588b9c6e","root.record.ItemExhibitList.P3AModificationItemGroup"
