Name_val,Location_val,MinimumSustainingRate_val,MaximumProductionRate_val,Rate185_val,InitialQuantity_AdminLeadTimeBeforeOct1InMonths_val,InitialQuantity_AdminLeadTimeAfterOct1InMonths_val,InitialQuantity_ProductionLeadTimeAfterOct1InMonths_val,InitialQuantity_TotalLeadTimeAfterOct1InMonths_val,ReorderQuantity_AdminLeadTimeBeforeOct1InMonths_val,ReorderQuantity_AdminLeadTimeAfterOct1InMonths_val,ReorderQuantity_ProductionLeadTimeAfterOct1InMonths_val,ReorderQuantity_TotalLeadTimeAfterOct1InMonths_val,@SOURCE_FILENAME,@RECORDID,@ROWID,@PARENTROWID,@PARENT
"TBS","TBS","","","","0","0","0","0","0","0","0","0","2015-BASE_PROCUREMENT-2015-ARMY_OTHER_2-PROCUREMENT_JustificationBook_Army_PB_2015.zzz_unzipped-PROCUREMENT_JustificationBook_Army_PB_2015.xml","15e3c75f11cb579415ed3ce04619f365cf2710febf04f777fc059e6e23827745","0-1e005ad286562b8d3299af7c49999ede88fcfe8245ed12dd6f7d314f1b87583f","0-719803e0796149b9b6a251ba308aada914fbd7bc96e7b2219bbeb7a60b72d66a","root.record.ItemExhibitList.P5Item.CostElementCategoryList.PackageFielding.Recurring.CostElementList.CostElement"
"TBD","Various","0.00","0.00","0.00","0","0","0","0","0","0","0","0","2016-BASE_PROCUREMENT-2016-AIRFORCE_OTHER-PROCUREMENT_JustificationBook_Air_Force_PB_2016.zzz_unzipped-PROCUREMENT_JustificationBook_Air_Force_PB_2016.xml","8ecf5c6c6452e435852ecf4ce61c70ecc32c1b72674155a20b79c9ee6fe4d103","0-ec928663987fd2b3720f59410d9368d5a0fc629c266b7fe3dcc92b5c8ba1c19d","0-57caae8bc02a265c59fe673d6c65cef45d47373f1aeade6d9eb29344533962e2","root.record.ItemExhibitList.P5Item.CostElementCategoryList.PackageFielding.Recurring.CostElementList.CostElement"
"TBD","N/A","0.00","0.00","0.00","0","0","0","0","0","0","0","0","2016-BASE_PROCUREMENT-2016-AIRFORCE_OTHER-PROCUREMENT_JustificationBook_Air_Force_PB_2016.zzz_unzipped-PROCUREMENT_JustificationBook_Air_Force_PB_2016.xml","bce46289ef8f6407bbe591fc76b251a80583d0d995defaa591cb39eec921a4f4","0-961cf18d510552ea66de6a77fbb67de571570ade498ff77cf4e057756dd7da1e","0-25955b0cdea3b669e58aa14ce9ac81abbedafd720458ed001caa02ac4471f898","root.record.ItemExhibitList.P5Item.CostElementCategoryList.PackageFielding.Recurring.CostElementList.CostElement"
"TBD","N/A","0.00","0.00","0.00","0","0","0","0","0","0","0","0","2016-BASE_PROCUREMENT-2016-AIRFORCE_OTHER-PROCUREMENT_JustificationBook_Air_Force_PB_2016.zzz_unzipped-PROCUREMENT_JustificationBook_Air_Force_PB_2016.xml","bce46289ef8f6407bbe591fc76b251a80583d0d995defaa591cb39eec921a4f4","0-031fb799ab7c56264e73aa6fe8dfc7cb5321072a3c973297b563cab0a649af94","1-50af89b181dd07d873dc68517761a4fdd2bcf96a3b77c9142cddf1ec7dfea546","root.record.ItemExhibitList.P5Item.CostElementCategoryList.PackageFielding.Recurring.CostElementList.CostElement"
"TBD","N/A","0.00","0.00","0.00","0","0","0","0","0","0","0","0","2016-BASE_PROCUREMENT-2016-AIRFORCE_OTHER-PROCUREMENT_JustificationBook_Air_Force_PB_2016.zzz_unzipped-PROCUREMENT_JustificationBook_Air_Force_PB_2016.xml","bce46289ef8f6407bbe591fc76b251a80583d0d995defaa591cb39eec921a4f4","0-36ad81d6e1782f6754251a176e3eaabd502ba2e6f2a4644c6cf7ce804c95a230","0-741d13ac4941418a121126d0187485fb7a5eb5c33b94e8f7836a0bedf59e107d","root.record.ItemExhibitList.P5Item.CostElementCategoryList.PackageFielding.Recurring.CostElementList.CostElement"
"GDIT","Needham, MA","0.00","0.00","0.00","0","0","0","0","0","0","0","0","2016-BASE_PROCUREMENT-2016-AIRFORCE_OTHER-PROCUREMENT_JustificationBook_Air_Force_PB_2016.zzz_unzipped-PROCUREMENT_JustificationBook_Air_Force_PB_2016.xml","bce46289ef8f6407bbe591fc76b251a80583d0d995defaa591cb39eec921a4f4","0-a5edaa881958c4b1461b0f9d2e94f5dc339a0fa9efffc72f5557a6a48f4802df","1-e2a0d27cf08c1692068cfe2f8cba3ca05137115bce4b0fe5754b1ba86a25604b","root.record.ItemExhibitList.P5Item.CostElementCategoryList.PackageFielding.Recurring.CostElementList.CostElement"
"TBD","N/A","0.00","0.00","0.00","0","0","0","0","0","0","0","0","2016-BASE_PROCUREMENT-2016-AIRFORCE_OTHER-PROCUREMENT_JustificationBook_Air_Force_PB_2016.zzz_unzipped-PROCUREMENT_JustificationBook_Air_Force_PB_2016.xml","bce46289ef8f6407bbe591fc76b251a80583d0d995defaa591cb39eec921a4f4","1-98dcb0fc636f4a15b8b183669ba56a20bf8c581e5b2aaff98848b2cf10a5056e","1-e2a0d27cf08c1692068cfe2f8cba3ca05137115bce4b0fe5754b1ba86a25604b","root.record.ItemExhibitList.P5Item.CostElementCategoryList.PackageFielding.Recurring.CostElementList.CostElement"
"Three Wire Systems","3130 Fairview Park Dr STE 425, Falls Church VA 22042-4521","0.00","0.00","0.00","0","0","0","0","0","0","0","0","2016-BASE_PROCUREMENT-2016-AIRFORCE_OTHER-PROCUREMENT_JustificationBook_Air_Force_PB_2016.zzz_unzipped-PROCUREMENT_JustificationBook_Air_Force_PB_2016.xml","bce46289ef8f6407bbe591fc76b251a80583d0d995defaa591cb39eec921a4f4","0-c23444ead81f35c4064706ea6fdea57201f291fcbe8e94854d9b2e056d1bb5a8","2-c9a2598587afca3a2c26f1ab650ca5cde4b4a8c03b1c90b55ab1e6e5d3410dc9","root.record.ItemExhibitList.P5Item.CostElementCategoryList.PackageFielding.Recurring.CostElementList.CostElement"
"ACAS, NCI Information Systems","11730 Plaza America Dr STE 700, Reston VA, 20190-4764","0.00","0.00","0.00","0","0","0","0","0","0","0","0","2016-BASE_PROCUREMENT-2016-AIRFORCE_OTHER-PROCUREMENT_JustificationBook_Air_Force_PB_2016.zzz_unzipped-PROCUREMENT_JustificationBook_Air_Force_PB_2016.xml","bce46289ef8f6407bbe591fc76b251a80583d0d995defaa591cb39eec921a4f4","0-abff4ffffbafc9d8cd78e5be5a7689c0e830acbec470cd78c84c0cc27e40741d","3-136ce6f645c456754673c6b7c7045dfedff06561ac1d186e3fdd386704e39568","root.record.ItemExhibitList.P5Item.CostElementCategoryList.PackageFielding.Recurring.CostElementList.CostElement"
"TBD","N/A","0.00","0.00","0.00","0","0","0","0","0","0","0","0","2016-BASE_PROCUREMENT-2016-AIRFORCE_OTHER-PROCUREMENT_JustificationBook_Air_Force_PB_2016.zzz_unzipped-PROCUREMENT_JustificationBook_Air_Force_PB_2016.xml","bce46289ef8f6407bbe591fc76b251a80583d0d995defaa591cb39eec921a4f4","1-273620c0dbe3e93d8c3fd8bb4ee04b6e1703b39cd72e4dcf69d50d020421100c","3-136ce6f645c456754673c6b7c7045dfedff06561ac1d186e3fdd386704e39568","root.record.ItemExhibitList.P5Item.CostElementCategoryList.PackageFielding.Recurring.CostElementList.CostElement"
"TBD","Various","0.00","0.00","0.00","0","0","0","0","0","0","0","0","2016-BASE_PROCUREMENT-2016-AIRFORCE_OTHER-PROCUREMENT_MasterJustificationBook_Air_Force_PB_2016.zzz_unzipped-PROCUREMENT_MasterJustificationBook_Air_Force_PB_2016.xml","1197427e5a2bf1f1f1ef07b0ac162fb683a02ffc71fb76677769f0f00e64a713","0-e040e52da30e2b912b543742091dd2456a18838dab7ea899d4a91b138257a7d2","0-37001e124325db6660b0aace19059a4c56147ef855daaf43ee30695bf5a1c40d","root.record.ItemExhibitList.P5Item.CostElementCategoryList.PackageFielding.Recurring.CostElementList.CostElement"
"TBD","N/A","0.00","0.00","0.00","0","0","0","0","0","0","0","0","2016-BASE_PROCUREMENT-2016-AIRFORCE_OTHER-PROCUREMENT_MasterJustificationBook_Air_Force_PB_2016.zzz_unzipped-PROCUREMENT_MasterJustificationBook_Air_Force_PB_2016.xml","b65725f2c732bfd8660e7280a5d35a4fef39e530ec50e75461aa335166c102b1","0-5cdb214cd64be5c922715d220d10ce958d96c67f9e0e4883b3e604d8be6f2229","0-c3c52b092437fa6457e8783e0fb4719e67bc9d8172f09ff7b288842188289a8f","root.record.ItemExhibitList.P5Item.CostElementCategoryList.PackageFielding.Recurring.CostElementList.CostElement"
"TBD","N/A","0.00","0.00","0.00","0","0","0","0","0","0","0","0","2016-BASE_PROCUREMENT-2016-AIRFORCE_OTHER-PROCUREMENT_MasterJustificationBook_Air_Force_PB_2016.zzz_unzipped-PROCUREMENT_MasterJustificationBook_Air_Force_PB_2016.xml","b65725f2c732bfd8660e7280a5d35a4fef39e530ec50e75461aa335166c102b1","0-7d3d2a2d47bac92cb4bdcd53a4fc09d8f05a3c6c56d1791944f315e4548beae7","1-4a51a279c80f6173099160a94d3d28c9bf5e603e0f3a9e6efb87fbf5f72d2dc7","root.record.ItemExhibitList.P5Item.CostElementCategoryList.PackageFielding.Recurring.CostElementList.CostElement"
"TBD","N/A","0.00","0.00","0.00","0","0","0","0","0","0","0","0","2016-BASE_PROCUREMENT-2016-AIRFORCE_OTHER-PROCUREMENT_MasterJustificationBook_Air_Force_PB_2016.zzz_unzipped-PROCUREMENT_MasterJustificationBook_Air_Force_PB_2016.xml","b65725f2c732bfd8660e7280a5d35a4fef39e530ec50e75461aa335166c102b1","0-ac0f01d0f496fc51e45d9cbb51743641359b490db2d6b617747cb150c862db58","0-284c519773b84cdc812b8569811b44d6f53597801471135d3c18d4e064ed3740","root.record.ItemExhibitList.P5Item.CostElementCategoryList.PackageFielding.Recurring.CostElementList.CostElement"
"GDIT","Needham, MA","0.00","0.00","0.00","0","0","0","0","0","0","0","0","2016-BASE_PROCUREMENT-2016-AIRFORCE_OTHER-PROCUREMENT_MasterJustificationBook_Air_Force_PB_2016.zzz_unzipped-PROCUREMENT_MasterJustificationBook_Air_Force_PB_2016.xml","b65725f2c732bfd8660e7280a5d35a4fef39e530ec50e75461aa335166c102b1","0-0b5f324694ee61a27183833d527a7736bebf703eb57aadeaa77bd5c0e7d5dc70","1-61b3428744bff8849a4b327fd8fb35be7ef58dfbc21d057eed1ab70a1ddc7b06","root.record.ItemExhibitList.P5Item.CostElementCategoryList.PackageFielding.Recurring.CostElementList.CostElement"
"TBD","N/A","0.00","0.00","0.00","0","0","0","0","0","0","0","0","2016-BASE_PROCUREMENT-2016-AIRFORCE_OTHER-PROCUREMENT_MasterJustificationBook_Air_Force_PB_2016.zzz_unzipped-PROCUREMENT_MasterJustificationBook_Air_Force_PB_2016.xml","b65725f2c732bfd8660e7280a5d35a4fef39e530ec50e75461aa335166c102b1","1-53eee97d1326758af07f24c8334fb78718361e9ac3a04aac7ec68df72efdc30c","1-61b3428744bff8849a4b327fd8fb35be7ef58dfbc21d057eed1ab70a1ddc7b06","root.record.ItemExhibitList.P5Item.CostElementCategoryList.PackageFielding.Recurring.CostElementList.CostElement"
"Three Wire Systems","3130 Fairview Park Dr STE 425, Falls Church VA 22042-4521","0.00","0.00","0.00","0","0","0","0","0","0","0","0","2016-BASE_PROCUREMENT-2016-AIRFORCE_OTHER-PROCUREMENT_MasterJustificationBook_Air_Force_PB_2016.zzz_unzipped-PROCUREMENT_MasterJustificationBook_Air_Force_PB_2016.xml","b65725f2c732bfd8660e7280a5d35a4fef39e530ec50e75461aa335166c102b1","0-3d5eb43d528206a1d00c0e9280e778ef75df0e1dc9659478a852ded5d764c9c3","2-d067c701f1c9f26b4d801dc5cb99170b621fe980cf1d48289638f8c05732ea19","root.record.ItemExhibitList.P5Item.CostElementCategoryList.PackageFielding.Recurring.CostElementList.CostElement"
"ACAS, NCI Information Systems","11730 Plaza America Dr STE 700, Reston VA, 20190-4764","0.00","0.00","0.00","0","0","0","0","0","0","0","0","2016-BASE_PROCUREMENT-2016-AIRFORCE_OTHER-PROCUREMENT_MasterJustificationBook_Air_Force_PB_2016.zzz_unzipped-PROCUREMENT_MasterJustificationBook_Air_Force_PB_2016.xml","b65725f2c732bfd8660e7280a5d35a4fef39e530ec50e75461aa335166c102b1","0-9f1806135da1808ceab0b8836114cb0bf7728e684de230344ae4b9e418fad6f3","3-495f7320fb01e090bbd29345709f6b89f76d15491c48ac3c242bc6c6769550be","root.record.ItemExhibitList.P5Item.CostElementCategoryList.PackageFielding.Recurring.CostElementList.CostElement"
"TBD","N/A","0.00","0.00","0.00","0","0","0","0","0","0","0","0","2016-BASE_PROCUREMENT-2016-AIRFORCE_OTHER-PROCUREMENT_MasterJustificationBook_Air_Force_PB_2016.zzz_unzipped-PROCUREMENT_MasterJustificationBook_Air_Force_PB_2016.xml","b65725f2c732bfd8660e7280a5d35a4fef39e530ec50e75461aa335166c102b1","1-efdd92f8857b3c656491e7cc95a98aba47b58e955528995ae29f5ea022c4fa76","3-495f7320fb01e090bbd29345709f6b89f76d15491c48ac3c242bc6c6769550be","root.record.ItemExhibitList.P5Item.CostElementCategoryList.PackageFielding.Recurring.CostElementList.CostElement"
"TBD","Various","1.00","6.00","4.00","0","0","0","0","0","1","4","5","2017-BASE_PROCUREMENT-2017-AIRFORCE_OTHER-U_PROCUREMENT_JustificationBook_Air_Force_PB_2017.zzz_unzipped-U_PROCUREMENT_JustificationBook_Air_Force_PB_2017.xml","bcc662e800dc8bb76a8285528cc168abcc6312deba5f8a8505391946132986f2","0-27287679dc5b696e17023d8794625f8c3f5887d87ed2973e905a30f441dd0627","0-a9043326e0ee68a12009379a1e76510e6a313297dcfde7c72511cb6804526ec4","root.record.ItemExhibitList.P5Item.CostElementCategoryList.PackageFielding.Recurring.CostElementList.CostElement"
"TBD","Various","1.00","6.00","4.00","0","0","0","0","0","1","4","5","2017-BASE_PROCUREMENT-2017-AIRFORCE_OTHER-U_PROCUREMENT_MasterJustificationBook_Air_Force_PB_2017.zzz_unzipped-U_PROCUREMENT_MasterJustificationBook_Air_Force_PB_2017.xml","c65c2d0ea2fabef820926a6a818da5c6319f34ef25a69b14de78ceb6be599d12","0-cb3407e3c81f7fd2720c0e8ab27b472b42f9054f8264c8e183cc7aca3da7b27f","0-e1285a9621c959dcfba89ad60d9ea849e18d644312fdb2be18ecd7f625a9e507","root.record.ItemExhibitList.P5Item.CostElementCategoryList.PackageFielding.Recurring.CostElementList.CostElement"
"TBS","TBS","","","","0","0","0","0","0","0","0","0","2017-BASE_PROCUREMENT-2017-ARMY_OTHER_2-U_PROCUREMENT_JustificationBook_Army_PB_2017.zzz_unzipped-U_PROCUREMENT_JustificationBook_Army_PB_2017.xml","4749a19225f22314c1a3af82dab22835b79b363ea2e08400776d9d7baf87145b","0-4838c4acaa9c67386c176e0720ebdbcc8f97dd1c398e0a35e50e9b8d4e524a69","0-403a6bcabe8d9aaf45750cb68ca758b8658aafec797af692c70cf574600fb834","root.record.ItemExhibitList.P5Item.CostElementCategoryList.PackageFielding.Recurring.CostElementList.CostElement"
"Other Government Agency","TBD","","","","0","0","0","0","0","0","0","0","2018-BASE_PROCUREMENT-2018-ARMY_OTHER_2-U_PROCUREMENT_JustificationBook_Army_PB_2018.zzz_unzipped-U_PROCUREMENT_JustificationBook_Army_PB_2018.xml","38c294167c355d339a8ccea624e0b0643e68457c11866b2b886992043516b63d","0-373ac458ab1da8e5950007cef72561ef8a388c82f72f3848b9c1129946c8ca3b","1-5a39b5b313d88bf4af0fa76b7407be952e0f73e50950056c191cc23df7c62296","root.record.ItemExhibitList.P5Item.CostElementCategoryList.PackageFielding.Recurring.CostElementList.CostElement"
"Raytheon","TBD","","","","0","0","0","0","0","0","0","0","2018-BASE_PROCUREMENT-2018-ARMY_OTHER_2-U_PROCUREMENT_JustificationBook_Army_PB_2018.zzz_unzipped-U_PROCUREMENT_JustificationBook_Army_PB_2018.xml","38c294167c355d339a8ccea624e0b0643e68457c11866b2b886992043516b63d","0-8343aa7de38f2f0391bbba6e871fe28e65bdd5fcfe755e7c656514b88b541ae1","2-685cde3585dabf36e523e1f19c3118525e9549d3d2bb27c6897e10e08c703b2a","root.record.ItemExhibitList.P5Item.CostElementCategoryList.PackageFielding.Recurring.CostElementList.CostElement"
"VAR","VAR","","","","","","","","","","","","2019-BASE_PROCUREMENT-2019-ARMY_OTHER_2-U_PROCUREMENT_JustificationBook_Army_PB_2019.zzz_unzipped-U_PROCUREMENT_JustificationBook_Army_PB_2019.xml","5add64b8733be58a091d88ecb43cfe89e860a4a60660a6af7b3b1a128dbefa00","0-f596c32f2159cecd13f9fb800491036ffeb8fe2d75d81fa4763f4a971876d239","0-9b9d2d31b1f8f7ed9acf526994e6653a2dfb9fc2dc0b9139bfb37827d87293d0","root.record.ItemExhibitList.P5Item.CostElementCategoryList.PackageFielding.Recurring.CostElementList.CostElement"
"TBS","TBS","","","","","","","","","","","","2020-BASE_PROCUREMENT-2020-ARMY_OTHER_2-U_PROCUREMENT_JustificationBook_Army_PB_2020.zzz_unzipped-U_PROCUREMENT_JustificationBook_Army_PB_2020.xml","16123f19d14714e621f3ad3717eb0a04587382702be0e2b1e9ac91adb50ab769","0-6d251c92e974bea526d647a130967fdff024ba77034e5241b0b6fdb1c5994b7f","0-983a1666c2698d1d18f12515a2df59a5015eacc3f4785e99428487aa28abc111","root.record.ItemExhibitList.P5Item.CostElementCategoryList.PackageFielding.Recurring.CostElementList.CostElement"
"CACI","Reston, VA","","","","","","","","","","","","2020-BASE_PROCUREMENT-2020-ARMY_OTHER_2-U_PROCUREMENT_JustificationBook_Army_PB_2020.zzz_unzipped-U_PROCUREMENT_JustificationBook_Army_PB_2020.xml","16123f19d14714e621f3ad3717eb0a04587382702be0e2b1e9ac91adb50ab769","1-f3cfaa37ba96bbfb34632acc0b1235068f9cacd059d0686a2032794ee07a2876","0-983a1666c2698d1d18f12515a2df59a5015eacc3f4785e99428487aa28abc111","root.record.ItemExhibitList.P5Item.CostElementCategoryList.PackageFielding.Recurring.CostElementList.CostElement"
"VAR","VAR","","","","","","","","","","","","2020-BASE_PROCUREMENT-2020-ARMY_OTHER_2-U_PROCUREMENT_JustificationBook_Army_PB_2020.zzz_unzipped-U_PROCUREMENT_JustificationBook_Army_PB_2020.xml","bccab256ad07c458efbf6015255c69b667e6fb84c81c395a9847bc99db6b1514","0-8b771165001d1a243b6b4a317d205595190288aabbcfae5c7655a42cb1ef5db9","0-fbdc0f486a2faf7161e6b696c31aecef2b3d3aafc586c933c29ca350fa3878ba","root.record.ItemExhibitList.P5Item.CostElementCategoryList.PackageFielding.Recurring.CostElementList.CostElement"
"Other Government Agency","TBD","","","","","","","","","","","","2020-BASE_PROCUREMENT-2020-ARMY_OTHER_2-U_PROCUREMENT_JustificationBook_Army_PB_2020.zzz_unzipped-U_PROCUREMENT_JustificationBook_Army_PB_2020.xml","d5240ff4c7e79de7e15416cf9377c2be2f6ae02e5a70527e4c772787a856bd28","0-0edcb2182b5e9a35d59bbced138fd4adbeeba8292ec4336eba4e21135152420d","1-b1de85aea1ad9c349e9aa28aeb96ed446cb34efc9d0ad00922f81237faae950f","root.record.ItemExhibitList.P5Item.CostElementCategoryList.PackageFielding.Recurring.CostElementList.CostElement"
"Raytheon","TBD","","","","","","","","","","","","2020-BASE_PROCUREMENT-2020-ARMY_OTHER_2-U_PROCUREMENT_JustificationBook_Army_PB_2020.zzz_unzipped-U_PROCUREMENT_JustificationBook_Army_PB_2020.xml","d5240ff4c7e79de7e15416cf9377c2be2f6ae02e5a70527e4c772787a856bd28","0-1b8fb086dc3b30099c993522b4fbf770f862b080f7b1c05e9485935d6814270e","2-d7e8a0ccc3c6eafc615b399b8773dce6d0598e4eec6570c8da4df8cd39f2f6d2","root.record.ItemExhibitList.P5Item.CostElementCategoryList.PackageFielding.Recurring.CostElementList.CostElement"
